areasymbol	musym	muname	MUKEY	dom_cond_order	dom_cond_pct_order	dom_cond_suborder	dom_cond_pct_suborder
WI129	100C	"Menahga sand, 6 to 12 percent slopes"	435476	Entisols	100	Psamments	100
WI129	100D	"Menahga sand, 12 to 30 percent slopes"	435477	Entisols	100	Psamments	100
WI129	1070C	"Fremstadt, stony-Cress complex, 6 to 15 percent slopes"	751961	Alfisols	50	Udalfs	50
WI129	1070D	"Fremstadt, stony-Cress complex, 15 to 30 percent slopes"	751936	Alfisols	55	Udalfs	55
WI129	1080B	"Spoonerhill-Spoonerhill, stony-Cress complex, 1 to 6 percent slopes"	751960	Inceptisols	55	Udepts	55
WI129	127D	"Amery-Rosholt complex, 12 to 20 percent slopes, very stony"	435480	Alfisols	90	Udalfs	88
WI129	127E	"Amery-Rosholt complex, 20 to 45 percent slopes, very stony"	435481	Alfisols	87	Udalfs	87
WI129	156B	"Magnor, very stony-Magnor complex, 0 to 4 percent slopes"	433551	Alfisols	100	Udalfs	97
WI129	157B	"Freeon, very stony-Freeon complex, 2 to 6 percent slopes"	433562	Alfisols	100	Udalfs	98
WI129	157C	"Freeon, very stony-Freeon complex, 6 to 12 percent slopes"	435338	Alfisols	88	Udalfs	88
WI129	160A	"Oesterle sandy loam, 0 to 2 percent slopes"	435482	Alfisols	95	Udalfs	95
WI129	1653C	"Stanberry-Parkfalls-Wozny complex, 0 to 15 percent slopes, very stony"	1155195	Spodosols	65	Orthods	40
WI129	182B	"Padus sandy loam, 0 to 6 percent slopes"	435483	Spodosols	98	Orthods	98
WI129	182C	"Padus sandy loam, 6 to 15 percent slopes"	435484	Spodosols	83	Orthods	83
WI129	192A	"Worcester sandy loam, 0 to 3 percent slopes"	435486	Spodosols	80	Aquods	80
WI129	193A	"Minocqua muck, 0 to 2 percent slopes"	435487	Inceptisols	83	Aquepts	83
WI129	2015	Pits	449061		100		100
WI129	2050	Landfill	449059		100		100
WI129	215B	"Pence sandy loam, 0 to 6 percent slopes"	435489	Spodosols	80	Orthods	80
WI129	215C	"Pence sandy loam, 6 to 15 percent slopes"	435490	Spodosols	85	Orthods	85
WI129	215D	"Pence sandy loam, 15 to 30 percent slopes"	435491	Spodosols	85	Orthods	85
WI129	22A	"Comstock silt loam, 0 to 3 percent slopes"	435450	Alfisols	90	Udalfs	90
WI129	24A	"Poskin silt loam, 0 to 3 percent slopes"	435451	Alfisols	90	Udalfs	90
WI129	27A	"Scott Lake sandy loam, 0 to 3 percent slopes"	435452	Alfisols	100	Udalfs	100
WI129	28B	"Haugen-Rosholt complex, 2 to 6 percent slopes, very stony"	435453	Alfisols	75	Udalfs	75
WI129	28C	"Haugen-Rosholt complex, 6 to 12 percent slopes, very stony"	435454	Alfisols	66	Udalfs	66
WI129	3011A	"Barronett silt loam, 0 to 2 percent slopes"	723599	Alfisols	90	Aqualfs	85
WI129	3125A	"Meehan loamy sand, 0 to 2 percent slopes"	723600	Entisols	100	Psamments	90
WI129	3126A	"Wurtsmith loamy sand, 0 to 3 percent slopes"	723601	Entisols	92	Psamments	92
WI129	315A	"Rib silt loam, 0 to 2 percent slopes"	435494	Alfisols	87	Aqualfs	87
WI129	3276A	"Au Gres loamy sand, 0 to 3 percent slopes"	723602	Spodosols	85	Aquods	85
WI129	3312B	"Glendenning, very stony-Glendenning complex, 0 to 4 percent slopes"	723612	Alfisols	100	Udalfs	90
WI129	3336A	"Fenander fine sandy loam, 0 to 2 percent slopes"	723603	Alfisols	90	Aqualfs	90
WI129	337A	"Plover fine sandy loam, 0 to 3 percent slopes"	435496	Alfisols	95	Udalfs	95
WI129	33B	"Chetek sandy loam, 1 to 6 percent slopes"	435455	Alfisols	95	Udalfs	95
WI129	33C	"Chetek sandy loam, 6 to 12 percent slopes"	710727	Alfisols	90	Udalfs	90
WI129	3403A	"Loxley, Beseman, and Dawson soils, 0 to 1 percent slopes"	635990	Histosols	98	Saprists	98
WI129	3424C	"Frogcreek-Magroc-Stinnett complex, 0 to 15 percent slopes, very stony, rocky"	723606	Alfisols	90	Udalfs	90
WI129	3446A	"Newson muck, 0 to 2 percent slopes"	723607	Entisols	95	Aquents	85
WI129	3448B	"Grettum loamy sand, 0 to 6 percent slopes"	723608	Entisols	95	Psamments	95
WI129	3448C	"Grettum loamy sand, 6 to 12 percent slopes"	723609	Entisols	80	Psamments	80
WI129	3516A	"Slimlake sandy loam, 0 to 3 percent slopes"	723610	Inceptisols	83	Udepts	83
WI129	3629B	"Perida loamy sand, 0 to 4 percent slopes"	723611	Alfisols	85	Udalfs	85
WI129	368B	"Mahtomedi-Cress complex, 2 to 6 percent slopes"	435497	Entisols	55	Psamments	55
WI129	368C	"Mahtomedi-Cress complex, 6 to 12 percent slopes"	435498	Entisols	50	Psamments	50
WI129	368D	"Mahtomedi-Cress complex, 12 to 25 percent slopes"	435499	Entisols	50	Psamments	50
WI129	371A	"Croswell loamy sand, 0 to 3 percent slopes"	435500	Spodosols	87	Orthods	87
WI129	380B	"Cress-Rosholt complex, 2 to 6 percent slopes"	435501	Inceptisols	50	Udepts	50
WI129	380C	"Cress-Rosholt complex, 6 to 12 percent slopes"	435502	Inceptisols	50	Udepts	50
WI129	380D	"Cress-Rosholt complex, 12 to 25 percent slopes"	435503	Inceptisols	50	Udepts	50
WI129	383B	"Mahtomedi loamy sand, 0 to 6 percent slopes"	435504	Entisols	87	Psamments	87
WI129	383C	"Mahtomedi loamy sand, 6 to 12 percent slopes"	435505	Entisols	75	Psamments	75
WI129	383D	"Mahtomedi loamy sand, 12 to 30 percent slopes"	435506	Entisols	95	Psamments	95
WI129	38A	"Rosholt sandy loam, 0 to 2 percent slopes"	435457	Alfisols	100	Udalfs	100
WI129	38B	"Rosholt sandy loam, 2 to 6 percent slopes"	435458	Alfisols	95	Udalfs	95
WI129	38C	"Rosholt sandy loam, 6 to 12 percent slopes"	435459	Alfisols	95	Udalfs	95
WI129	38D	"Rosholt sandy loam, 12 to 20 percent slopes"	435460	Alfisols	95	Udalfs	95
WI129	396B	"Friendship-Wurtsmith-Grayling complex, 0 to 6 percent slopes"	435507	Entisols	100	Psamments	100
WI129	397A	"Perchlake loamy fine sand, 0 to 2 percent slopes"	435508	Entisols	90	Psamments	85
WI129	399B	"Grayling sand, 0 to 6 percent slopes"	435509	Entisols	100	Psamments	100
WI129	399C	"Grayling sand, 6 to 12 percent slopes"	435510	Entisols	99	Psamments	99
WI129	399D	"Grayling sand, 12 to 30 percent slopes"	435511	Entisols	99	Psamments	99
WI129	3A	"Totagatic-bowstring-ausable complex, 0 to 2 percent slopes, frequently flooded"	449064	Entisols	48	Aquents	40
WI129	405A	"Lupton, Cathro, and Tawas soils, 0 to 1 percent slopes"	635991	Histosols	95	Saprists	95
WI129	406A	"Loxley mucky peat, 0 to 1 percent slopes"	656526	Histosols	98	Saprists	95
WI129	407A	"Seelyeville and Markey soils, 0 to 1 percent slopes"	433522	Histosols	90	Saprists	90
WI129	410A	"Seelyeville and Cathro soils, 0 to 1 percent slopes"	433523	Histosols	95	Saprists	90
WI129	412A	"Rifle and Tacoosh soils, 0 to 1 percent slopes"	635992	Histosols	95	Hemists	95
WI129	415A	"Greenwood mucky peat, 0 to 1 percent slopes"	635993	Histosols	90	Hemists	90
WI129	42D	"Amery sandy loam, 12 to 25 percent slopes, very stony"	435461	Alfisols	85	Udalfs	85
WI129	439B	"Graycalm-Menahga complex, 0 to 6 percent slopes"	442581	Entisols	95	Psamments	95
WI129	439C	"Graycalm-Menahga complex, 6 to 12 percent slopes"	442582	Entisols	98	Psamments	98
WI129	439D	"Graycalm-Menahga complex, 12 to 30 percent slopes"	448290	Entisols	98	Psamments	98
WI129	43B	"Antigo silt loam, 1 to 6 percent slopes"	435462	Alfisols	85	Udalfs	85
WI129	43C	"Antigo silt loam, 6 to 15 percent slopes"	435463	Alfisols	90	Udalfs	90
WI129	43D	"Antigo silt loam, 15 to 30 percent slopes"	435464	Alfisols	90	Udalfs	90
WI129	441C	"Freeon, very stony-Cathro complex, 0 to 15 percent slopes"	448545	Alfisols	55	Udalfs	55
WI129	442C	"Haugen, very stony-Greenwood complex, 0 to 15 percent slopes"	448546	Alfisols	75	Udalfs	72
WI129	443D	"Amery, very stony-Greenwood complex, 0 to 35 percent slopes"	448547	Alfisols	43	Udalfs	43
WI129	461A	"Bowstring muck, 0 to 1 percent slopes, frequently flooded"	449005	Histosols	85	Saprists	85
WI129	484A	"Greenwood and Beseman soils, 0 to 1 percent slopes"	635995	Histosols	90	Hemists	75
WI129	48A	"Brill silt loam, 0 to 3 percent slopes"	435465	Alfisols	90	Udalfs	90
WI129	495B	"Karlsborg-Grettum-Perida complex, 1 to 6 percent slopes"	449006	Alfisols	60	Udalfs	60
WI129	495C	"Karlsborg-Grettum-Perida complex, 6 to 12 percent slopes"	449007	Alfisols	55	Udalfs	55
WI129	495D	"Karlsborg-Grettum-Perida complex, 12 to 30 percent slopes"	449008	Alfisols	50	Udalfs	50
WI129	497A	"Meenon loamy sand, 0 to 3 percent slopes"	449009	Alfisols	95	Udalfs	90
WI129	515A	"Manitowish sandy loam, 0 to 3 percent slopes"	449011	Spodosols	80	Orthods	80
WI129	521A	"Dody muck, 0 to 2 percent slopes"	449013	Alfisols	85	Aqualfs	85
WI129	524E	"Rock outcrop-Frogcreek-Metonga complex, 2 to 45 percent slopes, very stony"	449014		40		40
WI129	542B	"Haugen, very stony-Haugen complex, 2 to 6 percent slopes"	449016	Alfisols	90	Udalfs	90
WI129	542C	"Haugen, very stony-Haugen complex, 6 to 12 percent slopes"	449017	Alfisols	87	Udalfs	86
WI129	543B	"Anigon silt loam, 2 to 6 percent slopes"	449018	Alfisols	80	Udalfs	80
WI129	543C2	"Anigon silt loam, 6 to 12 percent slopes, eroded"	449019	Alfisols	85	Udalfs	85
WI129	544F	"Menahga and Mahtomedi soils, 30 to 45 percent slopes"	449020	Entisols	100	Psamments	100
WI129	555A	"Fordum silt loam, 0 to 2 percent slopes, frequently flooded"	449021	Entisols	93	Aquents	85
WI129	574B	"Sayner loamy sand, 0 to 6 percent slopes"	449022	Spodosols	85	Orthods	85
WI129	574C	"Sayner loamy sand, 6 to 15 percent slopes"	449023	Spodosols	90	Orthods	90
WI129	574E	"Sayner loamy sand, 15 to 45 percent slopes"	449024	Spodosols	90	Orthods	90
WI129	579B	"Parkfalls sandy loam, 0 to 4 percent slopes, very stony"	766196	Spodosols	85	Aquods	85
WI129	600A	"Haplosaprists and Psammaquents, 0 to 2 percent slopes"	449026	Histosols	50	Saprists	50
WI129	615B	"Cress sandy loam, 0 to 6 percent slopes"	449027	Inceptisols	78	Udepts	78
WI129	615C	"Cress sandy loam, 6 to 12 percent slopes"	449028	Inceptisols	80	Udepts	80
WI129	615D	"Cress sandy loam, 12 to 30 percent slopes"	449029	Inceptisols	80	Udepts	80
WI129	623A	"Capitola muck, 0 to 2 percent slopes, very stony"	449030	Alfisols	75	Aqualfs	75
WI129	624A	"Ossmer silt loam, 0 to 3 percent slopes"	449031	Alfisols	80	Udalfs	80
WI129	632A	"Aftad fine sandy loam, 0 to 2 percent slopes"	449033	Alfisols	85	Udalfs	85
WI129	632B	"Aftad fine sandy loam, 2 to 6 percent slopes"	449034	Alfisols	100	Udalfs	100
WI129	632C	"Aftad fine sandy loam, 6 to 12 percent slopes"	449035	Alfisols	100	Udalfs	100
WI129	633F	"Pence and Padus soils, 30 to 45 percent slopes"	449036	Spodosols	95	Orthods	95
WI129	63A	"Crystal Lake silt loam, 0 to 2 percent slopes"	435466	Alfisols	90	Udalfs	90
WI129	63B	"Crystal Lake silt loam, 2 to 6 percent slopes"	435467	Alfisols	95	Udalfs	95
WI129	63C	"Crystal Lake silt loam, 6 to 12 percent slopes"	435468	Alfisols	95	Udalfs	95
WI129	63E	"Crystal Lake silt loam, 20 to 35 percent slopes"	635988	Alfisols	95	Udalfs	95
WI129	648B	"Sconsin silt loam, 1 to 6 percent slopes"	449037	Alfisols	75	Udalfs	75
WI129	64A	"Totagatic-Winterfield complex, 0 to 2 percent slopes, frequently flooded"	435469	Entisols	90	Aquents	50
WI129	670C	"Keweenaw-Pence complex, 6 to 15 percent slopes, stony"	449040	Spodosols	80	Orthods	80
WI129	670E	"Keweenaw-Pence complex, 15 to 45 percent slopes, stony"	449041	Spodosols	80	Orthods	80
WI129	671B	"Spoonerhill, stony-Spoonerhill complex, 2 to 6 percent slopes"	433531	Inceptisols	80	Udepts	80
WI129	680B	"Stanberry-Pence complex, 2 to 6 percent slopes, stony"	764974	Spodosols	98	Orthods	95
WI129	683A	"Tipler sandy loam, 0 to 3 percent slopes"	449043	Spodosols	90	Orthods	90
WI129	69B	"Keweenaw-Sayner-Vilas complex, 2 to 6 percent slopes, stony"	635989	Spodosols	95	Orthods	95
WI129	69C	"Keweenaw-Sayner-Vilas complex, 6 to 15 percent slopes, stony"	435470	Spodosols	90	Orthods	90
WI129	69E	"Keweenaw-Sayner-Vilas complex, 15 to 45 percent slopes, stony"	435471	Spodosols	90	Orthods	90
WI129	706A	"Winterfield-Totagatic complex, 0 to 2 percent slopes, frequently flooded"	433550	Entisols	90	Psamments	65
WI129	724A	"Rib-Rock outcrop complex, 0 to 2 percent slopes"	449045	Alfisols	60	Aqualfs	60
WI129	726B	"Sissabagama loamy sand, 0 to 6 percent slopes"	449046	Entisols	85	Psamments	85
WI129	733A	"Wozny muck, 0 to 2 percent slopes, very stony"	757479	Alfisols	80	Aqualfs	80
WI129	74B	"Vilas loamy sand, 0 to 6 percent slopes"	435472	Spodosols	90	Orthods	90
WI129	74C	"Vilas loamy sand, 6 to 15 percent slopes"	435473	Spodosols	95	Orthods	95
WI129	74D	"Vilas loamy sand, 15 to 30 percent slopes"	435474	Spodosols	95	Orthods	95
WI129	771A	"Lenroot loamy sand, 0 to 3 percent slopes"	449047	Entisols	85	Psamments	85
WI129	827A	"Scoba sandy loam, 0 to 3 percent slopes"	449049	Alfisols	85	Udalfs	85
WI129	853C	"Frogcreek-Stinnett-Wozny complex, 0 to 15 percent slopes, very stony"	449050	Alfisols	90	Udalfs	45
WI129	856B	"Stinnett silt loam, 0 to 4 percent slopes, very stony"	449051	Alfisols	80	Boralfs	80
WI129	857B	"Frogcreek silt loam, 2 to 6 percent slopes, very stony"	449052	Alfisols	85	Udalfs	85
WI129	857C	"Frogcreek silt loam, 6 to 15 percent slopes, very stony"	449053	Alfisols	90	Udalfs	90
WI129	873B	"Stanberry sandy loam, 1 to 6 percent slopes, very stony"	1155196	Spodosols	80	Orthods	80
WI129	873C	"Stanberry sandy loam, 6 to 15 percent slopes, very stony"	763196	Spodosols	80	Orthods	80
WI129	873D	"Stanberry sandy loam, 15 to 30 percent slopes, very stony"	763197	Spodosols	75	Orthods	75
WI129	905A	"Cublake loamy sand, 0 to 3 percent slopes"	448525	Spodosols	80	Orthods	80
WI129	926A	"Flink loamy sand, 0 to 3 percent slopes"	635997	Spodosols	90	Aquods	80
WI129	943D	"Stanberry, very stony-Greenwood complex, 0 to 35 percent slopes"	449057	Spodosols	70	Orthods	70
WI129	948A	"Billyboy silt loam, 0 to 3 percent slopes"	449058	Alfisols	90	Boralfs	90
WI129	970C	"Keweenaw, stony-Pence, stony-Greenwood complex, 0 to 15 percent slopes"	448710	Spodosols	65	Orthods	65
WI129	970E	"Keweenaw, stony-Pence, stony-Greenwood complex, 0 to 45 percent slopes"	635998	Spodosols	70	Orthods	70
WI129	M-W	Miscellaneous water	449060		100		100
WI129	W	Water	449062		100		100
WI131	Ak	Adrian mucky peat	425692	Histosols	100	Saprists	100
WI131	Am	Alluvial land	425693	Entisols	90	Fluvents	90
WI131	AtA	"Ashkum silty clay loam, 0 to 2 percent slopes"	425694	Mollisols	97	Aquolls	97
WI131	AzA	"Aztalan loam, 0 to 2 percent slopes"	425695	Mollisols	90	Udolls	90
WI131	AzB	"Aztalan loam, 2 to 6 percent slopes"	425696	Mollisols	97	Udolls	97
WI131	BmB	"Boyer loamy sand, 2 to 6 percent slopes"	425697	Alfisols	100	Udalfs	100
WI131	BmC	"Boyer loamy sand, 6 to 12 percent slopes"	425698	Alfisols	100	Udalfs	100
WI131	BnA	"Boyer sandy loam, 0 to 2 percent slopes"	425699	Alfisols	100	Udalfs	100
WI131	BnB	"Boyer sandy loam, 2 to 6 percent slopes"	425700	Alfisols	100	Udalfs	100
WI131	BrC2	"Boyer complex, 6 to 12 percent slopes, eroded"	425701	Alfisols	100	Udalfs	100
WI131	BrE2	"Boyer complex, 12 to 30 percent slopes, eroded"	425702	Alfisols	100	Udalfs	100
WI131	BsA	"Brookston silt loam, 0 to 3 percent slopes"	425703	Mollisols	100	Aquolls	100
WI131	CcB2	"Casco sandy loam, 2 to 6 percent slopes, eroded"	425704	Alfisols	85	Udalfs	85
WI131	CcC2	"Casco sandy loam, 6 to 12 percent slopes, eroded"	425705	Alfisols	85	Udalfs	85
WI131	CeA	"Casco loam, 0 to 2 percent slopes"	425706	Alfisols	85	Udalfs	85
WI131	CeB2	"Casco loam, 2 to 6 percent slopes, eroded"	425707	Alfisols	85	Udalfs	85
WI131	CeC2	"Casco loam, 6 to 12 percent slopes, eroded"	425708	Alfisols	85	Udalfs	85
WI131	CeD2	"Casco loam, 12 to 20 percent slopes, eroded"	425709	Alfisols	85	Udalfs	85
WI131	CkC2	"Casco-Fox loams, 6 to 12 percent slopes, eroded"	425710	Alfisols	80	Udalfs	80
WI131	CrC2	"Casco-Rodman complex, 6 to 12 percent slopes, eroded"	425711	Alfisols	63	Udalfs	63
WI131	CrD2	"Casco-Rodman complex, 12 to 20 percent slopes, eroded"	425712	Alfisols	53	Udalfs	53
WI131	CrE	"Casco-Rodman complex, 20 to 30 percent slopes"	425713	Alfisols	55	Udalfs	55
WI131	Cw	"Colwood silt loam, 0 to 2 percent slopes"	425714	Mollisols	93	Aquolls	93
WI131	DaA	"Darroch fine sandy loam, neutral variant, 0 to 3 percent slopes"	425715	Mollisols	90	Udolls	90
WI131	DdA	"Dodge silt loam, 0 to 2 percent slopes"	425716	Alfisols	100	Udalfs	100
WI131	DdB	"Dodge silt loam, 2 to 6 percent slopes"	425717	Alfisols	100	Udalfs	100
WI131	DsA	"Dresden silt loam, 1 to 3 percent slopes"	425718	Alfisols	100	Udalfs	100
WI131	Dt	"Drummer silt loam, gravelly substratum"	425719	Mollisols	100	Aquolls	100
WI131	FaA	"Fabius loam, 1 to 3 percent slopes"	425720	Mollisols	90	Udolls	90
WI131	FsA	"Fox silt loam, 0 to 2 percent slopes"	425721	Alfisols	100	Udalfs	100
WI131	FsB	"Fox silt loam, 2 to 6 percent slopes"	425722	Alfisols	100	Udalfs	100
WI131	GP	Gravel pit	729924		100		100
WI131	GfA	"Granby fine sandy loam, 0 to 3 percent slopes"	425723	Mollisols	100	Aquolls	100
WI131	GrA	"Grays silt loam, 0 to 2 percent slopes"	425724	Alfisols	100	Udalfs	100
WI131	GrB	"Grays silt loam, 2 to 6 percent slopes"	425725	Alfisols	100	Udalfs	100
WI131	HeA	"Hebron loam, 0 to 2 percent slopes"	425726	Alfisols	100	Udalfs	100
WI131	HeB	"Hebron loam, 2 to 6 percent slopes"	425727	Alfisols	100	Udalfs	100
WI131	HmB	"Hochheim loam, 2 to 6 percent slopes"	425728	Mollisols	90	Udolls	90
WI131	HmB2	"Hochheim loam, 2 to 6 percent slopes, eroded"	425729	Mollisols	85	Udolls	85
WI131	HmC2	"Hochheim loam, 6 to 12 percent slopes, eroded"	425730	Mollisols	95	Udolls	95
WI131	HmD2	"Hochheim loam, 12 to 20 percent slopes, eroded"	425731	Mollisols	90	Udolls	90
WI131	HmE	"Hochheim loam, 20 to 30 percent slopes"	425732	Mollisols	85	Udolls	85
WI131	HnA	"Hochheim silt loam, 0 to 2 percent slopes"	425733	Mollisols	100	Udolls	100
WI131	HoC3	"Hochheim soils, 6 to 12 percent slopes, severely eroded"	425734	Mollisols	100	Udolls	100
WI131	HoD3	"Hochheim soils, 12 to 20 percent slopes, severely eroded"	425735	Mollisols	100	Udolls	100
WI131	HrD	"Hochheim-Hennepin complex, 12 to 20 percent slopes"	425736	Mollisols	50	Udolls	50
WI131	HrE	"Hochheim-Hennepin complex, 20 to 30 percent slopes"	425737	Mollisols	50	Udolls	50
WI131	HrF	"Hochheim-Hennepin complex, 30 to 45 percent slopes"	425738	Mollisols	50	Udolls	50
WI131	Hu	Houghton mucky peat	425739	Histosols	100	Saprists	100
WI131	Hv	"Houghton peat, acid variant"	425740	Histosols	100	Saprists	100
WI131	JuA	"Juneau silt loam, 1 to 3 percent slopes"	425741	Entisols	100	Fluvents	100
WI131	KlA	"Kendall silt loam, 1 to 3 percent slopes"	425742	Alfisols	90	Aqualfs	90
WI131	Km	Keowns silt loam	425743	Inceptisols	100	Aquepts	100
WI131	KwB	"Knowles silt loam, 1 to 6 percent slopes"	425744	Alfisols	100	Udalfs	100
WI131	KwC2	"Knowles silt loam, 6 to 12 percent slopes, eroded"	425745	Alfisols	100	Udalfs	100
WI131	LDF	Landfill	729925		100		100
WI131	LmA	"Lamartine silt loam, 0 to 3 percent slopes"	425746	Alfisols	85	Udalfs	85
WI131	Lu	Loamy land	425747		100		100
WI131	M-W	Miscellaneous water	729926		100		100
WI131	Mf	Marsh	425748	Histosols	100	Saprists	100
WI131	MgA	"Martinton silt loam, 1 to 3 percent slopes"	425749	Mollisols	90	Udolls	90
WI131	MmA	"Matherton silt loam, 1 to 3 percent slopes"	425750	Alfisols	90	Aqualfs	90
WI131	MoA	"Mayville silt loam, 0 to 2 percent slopes"	425751	Alfisols	100	Udalfs	100
WI131	MoB	"Mayville silt loam, 2 to 6 percent slopes"	425752	Alfisols	100	Udalfs	100
WI131	MtA	"Mequon silt loam, 1 to 3 percent slopes"	425753	Alfisols	90	Aqualfs	90
WI131	Mzb	Montgomery silty clay loam	425754	Mollisols	100	Aquolls	100
WI131	MzfA	"Mundelein silt loam, 1 to 3 percent slopes"	425755	Mollisols	90	Udolls	90
WI131	MzkA	"Mussey loam, 0 to 3 percent slopes"	425756	Mollisols	100	Aquolls	100
WI131	NnA	"Nenno silt loam, 1 to 3 percent slopes"	425757	Mollisols	90	Udolls	90
WI131	Ot	Otter silt loam	425758	Mollisols	100	Aquolls	100
WI131	OuB	"Ozaukee silt loam, 2 to 6 percent slopes"	425759	Alfisols	100	Udalfs	100
WI131	OuB2	"Ozaukee silt loam, 2 to 6 percent slopes, eroded"	425760	Alfisols	100	Udalfs	100
WI131	OuC2	"Ozaukee silt loam, 6 to 12 percent slopes, eroded"	425761	Alfisols	100	Udalfs	100
WI131	OuD2	"Ozaukee silt loam, 12 to 20 percent slopes, eroded"	425762	Alfisols	100	Udalfs	100
WI131	OuE	"Ozaukee silt loam, 20 to 35 percent slopes"	425763	Alfisols	100	Udalfs	100
WI131	Pc	"Palms mucky peat, 0 to 2 percent slopes"	425764	Histosols	90	Saprists	90
WI131	Ph	"Pella silt loam, 0 to 2 percent slopes"	425765	Mollisols	85	Aquolls	85
WI131	QUA	Quarry	729927		100		100
WI131	RaA	"Radford silt loam, 0 to 3 percent slopes"	425766	Mollisols	90	Udolls	90
WI131	RkB	"Ritchey silt loam, 2 to 6 percent slopes"	425767	Alfisols	100	Udalfs	100
WI131	RkC2	"Ritchey silt loam, 6 to 12 percent slopes, eroded"	425768	Alfisols	100	Udalfs	100
WI131	SP	Sand pit	729928		100		100
WI131	ScA	"St. Charles silt loam, 0 to 2 percent slopes"	425769	Alfisols	90	Udalfs	90
WI131	ScB	"St. Charles silt loam, 2 to 6 percent slopes"	425770	Alfisols	85	Udalfs	85
WI131	SeA	"St. Charles silt loam, gravelly subtratum, 0 to 2 percent slopes"	425771	Alfisols	90	Udalfs	90
WI131	SeB	"St. Charles silt loam, gravelly subtratum, 2 to 6 percent slopes"	425772	Alfisols	95	Udalfs	95
WI131	Sf	Sandy and gravelly land	425773		100		100
WI131	ShA	"Saylesville silt loam, 0 to 2 percent slopes"	425774	Alfisols	100	Udalfs	100
WI131	ShB	"Saylesville silt loam, 2 to 6 percent slopes"	425775	Alfisols	100	Udalfs	100
WI131	Sm	Sebewa silt loam	425776	Mollisols	100	Aquolls	100
WI131	SrB	"Sisson fine sandy loam, 2 to 6 percent slopes"	425777	Alfisols	100	Udalfs	100
WI131	SrC2	"Sisson fine sandy loam, 6 to 12 percent slopes, eroded"	425778	Alfisols	100	Udalfs	100
